제품명,리뷰어,리뷰어 정보,별점,한달이상사용,재구매여부,리뷰내용,피부타입_건성에 좋아요,피부타입_복합성에 좋아요,피부타입_지성에 좋아요,피부고민_보습에 좋아요,피부고민_주름/미백에 좋아요,피부고민_진정에 좋아요,자극도_보통이에요,자극도_자극없이 순해요,자극도_자극이 느껴져요
[선착순 4종 키트 증정] 라네즈 워터뱅크 젤 크림 45ml 기획 (헬로키티 콜라보) (+키링),직접담근매실청,건성 웜톤 미백 잡티,4,0,0,"와이프가 너무 귀여워하는 키티가 있어서 구매했어요.
쿨링팩이라고 하는데, 생각보다 쿨링감보다는 귀여운 피규어가 다했네요 ㅋㅋ",0,1,0,0,0,1,0,1,0
[선착순 4종 키트 증정] 라네즈 워터뱅크 젤 크림 45ml 기획 (헬로키티 콜라보) (+키링),짝짝꿍,복합성 웜톤 미백 잡티,5,0,0,이거 사고싶어 오프라인 3군데 돌았네요 내용물과 사은품이 100%맘에드는 화장품은 첨이에요 ㅎ,1,0,0,1,0,0,0,1,0
[선착순 4종 키트 증정] 라네즈 워터뱅크 젤 크림 45ml 기획 (헬로키티 콜라보) (+키링),뷰티많이야,복합성 여름쿨톤 미백 주름,4,0,0,"알갱이 같은게 있어서 충분히 피부에서 녹여줘야해요
촉촉한데 조금 무거운 감이 있어서 저녁에 사용해요
이왕이면 퇴근후 세안후 사용하는게 나아요!👍🏻
근데 그것보다도 키티가 너무 귀여워요😻",0,1,0,1,0,0,0,1,0
[선착순 4종 키트 증정] 라네즈 워터뱅크 젤 크림 45ml 기획 (헬로키티 콜라보) (+키링),오늘도부자,복합성 가을웜톤 각질 블랙헤드,5,0,0,진심 헬로키티 너ㅓ무 기여워오ㅓㅕ( *ฅ́˘ฅ̀*) 진짜 소비자 맘 뺏움 ⸝⸝ 라네즈가 니즈를 너무 잘 파악해서 마케팅 자롼듯뇨...ෆ 키링으로도 가능이고 저렇게 위에 키티 올려놓고서 사용도 가능합니다용🥺🩷🥺 엄마한테 혼날까봐ㅜ하나만 구매했지망.. 맘속으론 3개는 이미 구매했어요⸝⸝ 유유🥲🥲 여러분들은 2개씩 쟁여놓으세요👀 이상 헬로키티에 진심인 여자여씁니닷ᵎᵎ,1,0,0,1,0,0,0,1,0
피지오겔 DMT 페이셜 수분크림 150ml,,,4,0,0,"후기입니다!!
자극없고 순해서 가볍게 바르기 좋아요!!",1,0,0,0,0,1,0,1,0
피지오겔 DMT 페이셜 수분크림 150ml,pommichutda,복합성 쿨톤 다크서클 모공,5,1,0,"피부 자극 없고 봇
ㅂ에도 좋습니다.
사용하기 편해서 수시로 바릅니다.",0,1,0,1,0,0,0,1,0
피지오겔 DMT 페이셜 수분크림 150ml,네오태자,건성 웜톤 주름 탄력,5,0,0,"우연히 쓰게 됐다가 3통을 넘게 사용중인 제품..

저는 극 건성입니다. 너무 건조해서 홍조까지 생기는 피부예요! 근데 피지오겔 사용 후 홍조가 사라졌어요!
다만 호불호가 갈릴만한 마무리감을 가지고 있어요.
과하게 오일리 합니다. 그래서 건성분들한테 잘맞을 것 같아용",1,0,0,1,0,0,0,1,0
피지오겔 DMT 페이셜 수분크림 150ml,이주짱,민감성 봄웜톤 각질 모공,5,0,0,이거 다 쓰고 집에 굴러다니는 크림 바르니꺼 한동안 얼굴이 건조해서 얼굴이 자주 트더라고요. 다시 이거 사서 바르고 나서부터는 다시 촉촉해졌어요!! 이제 다른거에 눈 안돌리고 피지오겔 크림으로 정착하려구요. 악건성인 분들 완전 추천해요🤍🤍,1,0,0,1,0,0,0,1,0
피지오겔 DMT 페이셜 수분크림 150ml,nk****,,5,0,0,2년 동안 쓰고 있는 수분 크림인데 건성 피부에 완전 좋고 사계절 내내 쓸 수 있는 재형이라 딱 좋은거 거 같아요,1,0,0,1,0,0,0,1,0
아벤느 이드랑스 아쿠아 크림-인-젤 EX 50ml 2입 기획,,,5,0,0,"올영 세일 때까지 기다리고 있다가 바로 구매 하러 달려 갔습니다 ㅎㅎ 친구가 추천해줬는데 자기는 벌써 공병이 몇개 개나 된다고 해서 기대 많이 하고 있어요 ㅋㅋ
저는 건성이긴 한데 여름에 답답하게 올라가는 제품은 싫어하거든요 ㅠㅠ.. 그렇다고 가볍게 바르면 건조하고..하ㅋㅋ
저랑 같은 피부 고민이 있는 친구에게 추천 받은 건데 확실히 가볍게 발리는데 건조하지 않아요!
시간이 지나도 건조한 느낌이 없고 저녁에 바르고 자고 일어나두 촉촉한 피부가 유지 되더라구요 ㅎㅎ
이 제품 쓰고 화장하니 좀 더 잘 먹는 느낌??
기분 탓인지 모르겠지만 ㅋㅋ 친구 추천 받아 잘 사용하고 있는 제품이예요~ㅎㅎ 진정에도 좋고 대신 겨울때는 레이어링 해줘야 할 듯 합니다~! 그래두 요즘 애정하고 있는 스킨케어 제품 입니당 ㅎㅎ 재구매 의사 있습니다~!",1,0,0,1,0,0,0,1,0
아벤느 이드랑스 아쿠아 크림-인-젤 EX 50ml 2입 기획,밤비콩,민감성 봄웜톤 민감성 잡티,5,1,0,"올영 세일 때까지 기다리고 있다가 바로 구매 하러 달려 갔습니다 ㅎㅎ 친구가 추천해줬는데 자기는 벌써 공병이 몇개 개나 된다고 해서 기대 많이 하고 있어요 ㅋㅋ
저는 건성이긴 한데 여름에 답답하게 올라가는 제품은 싫어하거든요 ㅠㅠ.. 그렇다고 가볍게 바르면 건조하고..하ㅋㅋ
저랑 같은 피부 고민이 있는 친구에게 추천 받은 건데 확실히 가볍게 발리는데 건조하지 않아요!
시간이 지나도 건조한 느낌이 없고 저녁에 바르고 자고 일어나두 촉촉한 피부가 유지 되더라구요 ㅎㅎ
이 제품 쓰고 화장하니 좀 더 잘 먹는 느낌??
기분 탓인지 모르겠지만 ㅋㅋ 친구 추천 받아 잘 사용하고 있는 제품이예요~ㅎㅎ 진정에도 좋고 대신 겨울때는 레이어링 해줘야 할 듯 합니다~! 그래두 요즘 애정하고 있는 스킨케어 제품 입니당 ㅎㅎ 재구매 의사 있습니다~!",1,0,0,1,0,0,0,1,0
아벤느 이드랑스 아쿠아 크림-인-젤 EX 50ml 2입 기획,밤비콩,민감성 봄웜톤 민감성 잡티,5,0,0,저는 여름에 스킨하나 바르고 이 제품 발라서 스킨케어를 마므리 해요! 보습감도 좋고 여른철에 끈적이는 거 싫어해서 너무 좋았어요,0,1,0,1,0,0,0,1,0
아벤느 이드랑스 아쿠아 크림-인-젤 EX 50ml 2입 기획,mate짱구,지성 웜톤 모공 블랙헤드,5,1,0,"두 통 쓰고 1+1 기획 세트 재주문하고 리뷰 남겨요.
요즘들어 모공이 너무 늘어져 보여, 이건 아니다 싶은 생각에 논코메도제닉 크림을 찾다가 구매한 크림인데요.
기분 탓인지 모르겠지만 두 통 쓰면서 모공 부각이 눈에 띌 정도로 줄어들어 기분 좋게 쓰고 있습니당.
저는 티존만 복합성, 나머지는 건성에 가까운 피부인데요. 이 크림은 끈적이거나 번들거리지 않으면서 촉촉하고 보습감이 오래 갑니다. 아벤느 제품 쓰고 피부에 트러블 올라왔던 적이 있어서 살짝 꺼려졌는데 이 크림은 전~혀 문제 없었습니다.
단점은 화장 전에 바르면 좀 많이 밀리구요. 적게 바르면 덜 밀리긴 하지만, 그래도 밀림이 꽤 있어요. 그리고 양이 적어서,,, 달에 한 번은 재구매를 할 수밖에 없다는 점,, 가격이 마냥 저렴하지도 않아서 이를 꽉 깨물고 재구매합니당. 그래도 제품력이 좋아서 한동안 정착할 것 같아요.",0,1,0,1,0,0,0,1,0
아벤느 이드랑스 아쿠아 크림-인-젤 EX 50ml 2입 기획,안녕자두두,복합성 웜톤 모공 민감성,5,0,0,여름 마다 항상 쓰는 제품 행사 가격에 두 개 잘 산 것 같네요 촉촉하고 좋아요,1,0,0,1,0,0,0,1,0
[한정기획] 구달 청귤 비타C 다크서클 아이크림 30ml 기획 (+15ml*2ea증정),,,4,0,0,용기만 보면 금방 다크서클이 없어질거 같지만 아직 효과는 미미하네요.,1,0,0,1,0,0,0,1,0
[한정기획] 구달 청귤 비타C 다크서클 아이크림 30ml 기획 (+15ml*2ea증정),쟈그라,건성 웜톤 미백 블랙헤드,5,1,0,세트 구성이라서 오래 사용할 수 없고 복합성이 사용하기에 좋은 제품이에요.,0,1,0,1,0,0,0,1,0
[한정기획] 구달 청귤 비타C 다크서클 아이크림 30ml 기획 (+15ml*2ea증정),오드y,복합성 쿨톤 민감성 잡티,5,1,0,"2024.06.11~ing
1일차 과제로 찌들어서 왕창 쌓인 다크 요걸로 해보게숩니더
후기는 계속 업데이트 하겠습니다!

06/20
이렇게 보니 좀 바뀐건가? 사알짝 연해진거같아용
저녁에는 매일,아침에는 자주 발랐어용",0,1,0,0,1,0,0,1,0
[한정기획] 구달 청귤 비타C 다크서클 아이크림 30ml 기획 (+15ml*2ea증정),쏘담다디담다,건성 봄웜톤 다크서클 민감성,5,0,0,"**Corrected order:**

- Good quality
- A lot of positive reviews
- I love it

thanks you for a gift",1,0,0,1,0,0,0,1,0
[한정기획] 구달 청귤 비타C 다크서클 아이크림 30ml 기획 (+15ml*2ea증정),jeabwilai,,5,0,0,눈밑 다크써클이 심해졌다고해서 신경이 쓰여서 구입하게 되었는데 쫀쫀한 제형이라서 더 눈밑 피부를 잡아주는 느낌이라 잘 사용하고 있습니다,0,1,0,0,1,0,1,0,0
[단독기획] 샤이샤이샤이 바나나 컨실 아이크림 15g 더블 기획세트,,,4,0,0,"촉촉하고 자연스럽게 커버돼서
다크가 완전히 가려지진 않아요
비치는 느낌으로 자연스러운 느낌이에요 완볃히 커버하려면 컨실러 따로필요할 것 같아요

대신 엄청 촉촉해서 갈라지거나 뜨는 현상은 없는 거 같아요
선크림에 자연스러운 연출할 때 발라주면 좋을 듯한 제품이에요",0,1,0,0,0,1,0,1,0
[단독기획] 샤이샤이샤이 바나나 컨실 아이크림 15g 더블 기획세트,서닛,건성 여름쿨톤 다크서클,2,1,0,테스터 써보곤 다크써클 가리기에 좋을거라 생각했는데 막상 제품구매해 사용해보니 지속력이 떨어져요. 게다가 너무 묽은 타입이고 금방 건조해져서 저처럼 눈가가 건조한 분에겐 좀 별로일 듯. 그래서 전 눈가에 바세린 먼저 바른 후 바나나 컨실 아이크림을 발라요.,0,0,1,1,0,0,0,1,0
[단독기획] 샤이샤이샤이 바나나 컨실 아이크림 15g 더블 기획세트,whitebeauty,건성 여름쿨톤 모공 미백,5,1,0,"용량은 작지만 소량으로도 얼굴전체 커버가 가능해요
부드럽게 잘 발려요
완전 다 커버가 되는건 아니지만 나름 만족스러워요
여름에 썬크림이랑 이 컨실러 딱 이렇게 바르고 나가요",0,1,0,0,1,0,0,1,0
[단독기획] 샤이샤이샤이 바나나 컨실 아이크림 15g 더블 기획세트,삐삐이수왕,,5,0,0,다크서클에 살짝씩 발라보고 있는 중인데요 막 떡지지도 않고 부드럽게 슥슥 발려서 너무 좋네용 가격대가 꽤 있는 편이라 조금씩 아껴쓰고 있답니다^^,0,1,0,0,1,0,0,1,0
[단독기획] 샤이샤이샤이 바나나 컨실 아이크림 15g 더블 기획세트,oni,건성 가을웜톤 각질 모공,3,0,0,원래 사용하던거보다 묽어서 왠지 손이 잘 안 것 같아요 겨울에 사용흘게요,1,0,0,1,0,0,0,1,0
에스트라 에이시카365 수분 진정 크림 60ml,,,5,0,0,자극적이지 않고 순해서 좋습니다 ! 민감성피부가 무난하게 사용하기 좋은 것 같아요,0,1,0,0,0,1,1,0,0
에스트라 에이시카365 수분 진정 크림 60ml,Ellak,복합성 여름쿨톤 각질 모공,5,1,0,에스트라 제품이 잘 맞는거 같아 크림도 구매해봤어요 정말 순하고 진정되는 느낌이라 더운 여름에 딱이에요,0,1,0,0,0,1,0,1,0
에스트라 에이시카365 수분 진정 크림 60ml,첼챌리,복합성 봄웜톤 블랙헤드 홍조,5,0,0,"지성피부인 동생이 좋아하는 에스트라 제품!
돌고 돌아도 결국 에스트라 라네요:)",0,0,1,0,0,1,0,1,0
에스트라 에이시카365 수분 진정 크림 60ml,나쵸,복합성 쿨톤 민감성 잡티,5,1,0,"수부지트러블피부인 딸아이의 인생크림이에요
바른뒤 보습은되지만 유분기가없어서 좋다네요💕
같은 라인 에센스는 딸아이가 쓰기엔 무겁다고
느껴졌는지 안쓰고 건성인 제가 잘 사용했어요👍",0,1,0,0,0,1,0,1,0
에스트라 에이시카365 수분 진정 크림 60ml,nsropt,건성 웜톤 각질 모공,5,0,1,"아침 베이스용크림이 필요해서
시카라인이로 구매
가볍고 촉촉함",0,0,1,0,0,1,0,1,0
셀퓨전씨 포스트알파 카밍 다운 크림 50ml,,,5,0,0,"셀퓨전씨포스트알ㅣ파 카밍다운크림 사용후기
이제품은 우연히 알게되었는데 진짜 인생템이예요 가격이 좀 비싸긴하지만..ㅎㅎ 제피부가 계절을 타는데 계절에 상관없이 너무 잘쓰고있어요 보습도 좋고 트러블도 진정되는데 아침저녁으로 사용하고있어요 그리고 약간의 미백효과도 있는것같아요!! 저는 스킨사용하고 바로 이크림을 사용하고있는데 다른거 더 안발라도 보습감이 충빈히 느껴져요 여름에 더더욱 좋은이유가 발랐읏때 카밍다운크림에 이름에 맞게 시원함이 착달라붙어서 여름에만 사용하시는분들도있어요!! 저는 사계절 내내사용할만큼 애용하고있습니다~!",1,0,0,1,0,0,0,1,0
셀퓨전씨 포스트알파 카밍 다운 크림 50ml,초초링,복합성 봄웜톤 모공 민감성,5,0,0,"1시간 지나면 얼굴이 반짝할 정도로 기름이 많아요
한 유튜버가 이 상품을 추천하더라구요
바르고 나면 유분이 줄어든다고 해서 구매했어요",0,0,1,1,0,0,0,1,0
셀퓨전씨 포스트알파 카밍 다운 크림 50ml,뚱치베리,지성 겨울쿨톤 각질 모공,5,0,0,"20대 후반 피부에 대한 지식 1도 없는 남성입니다.
친구가 이거 좋다고 하나 줘서 써보고 나서 이것만 씁니다.
제가 지식이 없어서 전문적인 글은 못쓰고 제가 느낀 효과만 말씀드리면
1. 피부가 탱탱하다는 느낌이 듭니다.
2. 순합니다 자극이 없어요.
3. 피부톤이 밝아집니다.
근데 저는 지금 5개월이상 꾸준히 쓰고있는 중이라서 느끼는 거일수도 있습니다. 한번쓰고 저 효과들이 나오진 않아요! 꾸준히 쓰시면 진짜 다르다는 걸 느끼더라고요.",0,1,0,0,0,1,0,1,0
셀퓨전씨 포스트알파 카밍 다운 크림 50ml,tkzjd****,,5,0,0,제품은 순하고 쿨링감은 와 쩐다 이정도는 아니지만 어느정도 괜찮은편. 건성이 여름에 사용한 기준으로 쪼끔 건조함 크림을 오로지 이것만 단독으로 쓰기엔 부족.. 그래도 열감올라왔을때 패드랑 크림 같이 챡챡 써주면 열내리는데 효과는 저아요,0,1,0,0,0,1,0,1,0
셀퓨전씨 포스트알파 카밍 다운 크림 50ml,OxOv,건성 가을웜톤 민감성 아토피,5,1,0,부드럽게 잘 발려서 좋아요 자극도 없고 순해요 순해서 쓰기 좋습니다,0,1,0,0,0,1,1,0,0
[7월 올영픽] 빌리프 더 트루 크림 아쿠아 밤 30ml 기획 (+아밤25ml+에센스35ml),,,4,0,0,"빌리프 제품이 순하고 자극 없어 제 피부엔 잘 맞다라구요. 여름이다보니 무거운 것보단 가벼운 크림이 날 것 같아 주문해본건데요!

확실히 제 피부엔 이 정도가 잘 맞는것 같아요. 근데 건성인 제 친구는 써보더니 가볍다 하더라구요.

매장가서 실제 발라보고 구매하시는게 날 것 같습니다.",0,1,0,0,0,1,1,0,0
[7월 올영픽] 빌리프 더 트루 크림 아쿠아 밤 30ml 기획 (+아밤25ml+에센스35ml),마리안네,건성 봄웜톤 다크서클 잡티,4,0,0,"다른 거 구매하면서 같이 구매해봤는데~ 구성이 좋았고, 가볍게 바르게 좋은 것 같아요!!",0,1,0,1,0,0,0,1,0
[7월 올영픽] 빌리프 더 트루 크림 아쿠아 밤 30ml 기획 (+아밤25ml+에센스35ml),top,건성 웜톤 각질 모공,5,0,0,"역시 빌리프 좋아요 잘사용하고있어요 촉촉합니다
산뜻합니다",0,1,0,0,0,1,0,1,0
[7월 올영픽] 빌리프 더 트루 크림 아쿠아 밤 30ml 기획 (+아밤25ml+에센스35ml),rollq****,,5,0,0,흡수가 잘돼서 메이크업전에 발라도 밀리는거 없어서 좋아요 번들거리지않아서 여름날 사용하기에도 괜찮아요,0,1,0,1,0,0,0,1,0
[7월 올영픽] 빌리프 더 트루 크림 아쿠아 밤 30ml 기획 (+아밤25ml+에센스35ml),bo****,,5,1,0,샘플만 써보다가 세일해서 구매했어요 촉촉하고 순하고 피부가 부드러워진 느낌이 들어요 샘플도 많이 보내주셨어요 굳굳,0,1,0,0,0,1,0,1,0
[한정기획]메이크프렘 인테카 수딩크림 50ml 기획(+크림 31ml+토너 20ml),,,4,0,0,"토출구가 깔끔해서 지저분하지 않아요
여름철 크림은 너무 무거워서 못쓸때
이런 수딩크림이 딱인것같아요
지성피부가 쓰기좋아요",0,0,1,0,0,1,0,1,0
[한정기획]메이크프렘 인테카 수딩크림 50ml 기획(+크림 31ml+토너 20ml),너티,트러블성 가을웜톤 모공 민감성,5,1,0,몇 통째 비우는지 모를정도로 사계절 내내 인테카 수딩크림만 주야장천 사용하고 있어요. 더운 여름에는 산뜻하게 발리고 금방 흡수되어서 정말 좋고. 겨울에도 건조하지 않게 속 수분감 꽉 잡아주어서 딱이에요. 흡수 빠르면서 수분과 진정감 채워주는 크림은 인테카가 갑이네요.,0,1,0,0,0,1,0,1,0
